episode,step,robot_x,robot_y,robot_yaw,goal_x,goal_y,distance_to_goal,linear_vel,angular_vel,norm_action_linear,norm_action_angular,min_lidar,is_near_obstacle,progress_reward,clearance_reward,turning_penalty,inflation_penalty,sector_00,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33,sector_34,sector_35
41,594,2.37224392814428,-6.3641013038770256,-0.1803,4.241028308868408,-6.259049892425537,1.8717,0.079446,0.092388,0.088893,0.032531,0.3035,True,0.00292,-0.012167,-0.000427,-0.05,4.667,4.6661,4.5075,3.0219,2.3262,1.939,1.707,1.5673,1.4908,1.464,0.8434,0.408,0.3035,0.5282,0.4409,0.3885,0.357,0.3398,0.3339,0.3339,0.3394,0.3561,0.387,0.4385,0.5241,0.3105,0.4006,0.811,7.4001,4.9961,5.0586,8.6327,9.8698,5.4068,4.9758,4.7425
41,595,2.3725148947285954,-6.365444511894347,-0.1778,4.241028308868408,-6.259049892425537,1.8715,0.081313,0.09596,0.095685,0.033789,0.3001,True,0.002722,-0.017038,-0.00046,-0.05,4.6672,4.6666,4.4734,3.0074,2.3184,1.9343,1.704,1.5654,1.4897,1.4636,0.8275,0.4036,0.3009,0.5259,0.4393,0.3874,0.3561,0.3392,0.3334,0.3334,0.3391,0.356,0.3871,0.4388,0.525,0.3001,0.4021,0.8207,7.403,5.0007,5.0638,8.6334,9.8576,5.3993,4.9716,4.7408
41,596,2.3727676842499776,-6.366684126394006,-0.1755,4.241028308868408,-6.259049892425537,1.8714,0.082772,0.094712,0.100988,0.033349,0.3005,True,0.002406,0.001863,-0.000449,-0.05,4.6674,4.6669,4.4494,2.9972,2.3129,1.931,1.7019,1.5641,1.4889,1.4633,0.8165,0.4006,0.3101,0.5242,0.4382,0.3866,0.3556,0.3387,0.3331,0.3331,0.3389,0.3559,0.3871,0.4391,0.5257,0.3005,0.4032,0.8278,7.4051,5.0041,5.0676,8.6354,9.8511,5.394,4.9687,4.7396
41,597,2.37299095825127,-6.36776513799861,-0.1735,4.241028308868408,-6.259049892425537,1.8712,0.081585,0.095797,0.096672,0.033731,0.301,True,0.00269,0.002511,-0.000459,-0.05,4.6677,4.6674,4.4169,2.9833,2.3053,1.9264,1.699,1.5622,1.4879,1.4629,0.8017,0.3965,0.3074,0.5219,0.4367,0.3855,0.3548,0.3381,0.3326,0.3327,0.3386,0.3557,0.3872,0.4394,0.5266,0.301,0.4047,0.8378,7.408,5.0087,5.0727,8.6402,9.8445,5.3868,4.9647,4.738
41,598,2.3732421689705423,-6.368987441551536,-0.1712,4.241028308868408,-6.259049892425537,1.871,0.082459,0.093728,0.099852,0.033003,0.3013,True,0.002499,0.001783,-0.000439,-0.05,4.6679,4.6678,4.3944,2.9735,2.3001,1.9232,1.6969,1.5609,1.4871,1.4626,0.7916,0.3936,0.3056,0.5204,0.4357,0.3848,0.3542,0.3377,0.3323,0.3324,0.3384,0.3556,0.3872,0.4397,0.5272,0.3013,0.4058,0.8449,7.41,5.012,5.0764,8.6451,9.8416,5.3818,4.9619,4.7369
41,599,2.373471685101968,-6.370045944055873,-0.1693,4.241028308868408,-6.259049892425537,1.8709,0.092939,0.109998,0.137961,0.038732,0.3019,True,0.002804,0.002708,-0.000605,-0.05,4.6683,4.6684,4.3609,2.9591,2.2922,1.9184,1.6939,1.559,1.486,1.4622,0.7768,0.3893,0.3029,0.518,0.4341,0.3836,0.3534,0.337,0.3319,0.3319,0.338,0.3555,0.3873,0.44,0.5281,0.3019,0.4074,0.8561,7.4132,5.0169,5.082,8.646,9.8394,5.3743,4.9578,4.7353
41,600,2.373737716834234,-6.371363424049429,-0.1668,4.241028308868408,-6.259049892425537,1.8707,0.08304,0.093977,0.101963,0.03309,0.3008,True,0.002742,-0.005611,-0.000442,-0.05,4.6686,4.6688,4.3354,2.948,2.2862,1.9148,1.6916,1.5576,1.4852,1.462,0.7656,0.3861,0.3008,0.5162,0.4329,0.3828,0.3527,0.3366,0.3315,0.3315,0.3378,0.3554,0.3873,0.4403,0.5289,0.3023,0.4087,0.8649,7.4156,4.9909,5.0863,8.6412,9.8396,5.3685,4.9546,4.734
41,601,2.3739906146281267,-6.3725173679342095,-0.1646,4.241028308868408,-6.259049892425537,1.8705,0.082438,0.095201,0.099776,0.033522,0.3027,True,0.002426,0.009961,-0.000453,-0.05,4.6689,4.6694,4.3081,2.9361,2.2797,1.9108,1.6891,1.556,1.4843,1.4617,0.7538,0.3826,0.3096,0.5142,0.4315,0.3818,0.352,0.336,0.3311,0.3312,0.3375,0.3552,0.3873,0.4406,0.5297,0.3027,0.4101,0.8747,7.4183,4.9949,5.091,8.6379,9.8417,5.3623,4.9511,4.7327
41,602,2.37421604369185,-6.373555399788069,-0.1626,4.241028308868408,-6.259049892425537,1.8703,0.083964,0.094122,0.105325,0.033141,0.303,True,0.002017,0.001447,-0.000443,-0.05,4.6692,4.6697,4.2921,2.9291,2.2758,1.9085,1.6875,1.555,1.4838,1.4614,0.747,0.3806,0.3082,0.5131,0.4308,0.3813,0.3516,0.3357,0.3309,0.3309,0.3374,0.3552,0.3874,0.4408,0.5302,0.303,0.411,0.8807,7.42,4.9973,5.0938,8.6369,9.8438,5.3587,4.9491,4.7319
41,603,2.3744048744492208,-6.374434324415106,-0.1612,4.241028308868408,-6.259049892425537,1.8702,0.093699,0.109543,0.140722,0.038572,0.3036,True,0.002843,0.002735,-0.0006,-0.05,4.6696,4.6703,4.261,2.9154,2.2684,1.9039,1.6846,1.5532,1.4827,1.4611,0.7339,0.3766,0.3055,0.5108,0.4293,0.3802,0.3508,0.3351,0.3304,0.3305,0.3371,0.355,0.3874,0.4412,0.5311,0.3036,0.4126,0.8928,7.4046,5.002,5.0993,8.6367,9.8501,5.3516,4.9452,4.7304
41,604,2.3746742897601187,-6.375713583559145,-0.1588,4.241028308868408,-6.259049892425537,1.87,0.084956,0.094976,0.108932,0.033442,0.3034,True,0.002732,-0.000917,-0.000451,-0.05,4.67,4.6708,4.2378,2.9052,2.2628,1.9005,1.6825,1.5518,1.482,1.4608,0.7241,0.3736,0.3034,0.5091,0.4281,0.3794,0.3502,0.3346,0.3301,0.3302,0.3369,0.3549,0.3875,0.4415,0.5319,0.304,0.4139,0.9022,7.4068,5.0055,5.1035,8.6382,9.8568,5.3462,4.9422,4.7293
41,605,2.3749263727703402,-6.376821236298245,-0.1567,4.241028308868408,-6.259049892425537,1.8698,0.083157,0.09442,0.102389,0.033247,0.3012,True,0.002429,-0.011236,-0.000446,-0.05,4.6704,4.6714,4.2129,2.8942,2.2567,1.8968,1.6802,1.5504,1.4812,1.4606,0.7137,0.3704,0.3012,0.5072,0.4269,0.3785,0.3495,0.3341,0.3297,0.3298,0.3366,0.3548,0.3875,0.4418,0.5327,0.3044,0.4153,0.9127,7.4093,5.0094,5.1081,8.6414,9.851,5.3404,4.9391,4.7281
41,606,2.3751505452256567,-6.3777980930015925,-0.1548,4.241028308868408,-6.259049892425537,1.8697,0.084505,0.092806,0.10729,0.032678,0.3047,True,0.001871,0.017937,-0.000431,-0.05,4.6706,4.6718,4.198,2.8876,2.2531,1.8946,1.6787,1.5495,1.4807,1.4604,0.7077,0.3685,0.3113,0.5061,0.4261,0.3779,0.3491,0.3338,0.3294,0.3296,0.3365,0.3547,0.3876,0.442,0.5331,0.3047,0.4162,0.9192,7.4108,5.0118,5.111,8.6442,9.8481,5.3369,4.9372,4.7274
47,244,-1.767647967109557,0.299005028271933,2.2714,-3.2814931869506836,2.3913395404815674,2.5826,0.144839,0.45553,0.326686,0.160398,0.3138,True,0.017098,0.024592,-0.010375,-0.05,6.5414,3.4145,7.198,10.1148,9.9284,2.6464,1.519,1.0194,0.7851,0.7245,0.3138,0.4549,0.5479,0.5891,0.5642,0.4901,0.3168,2.6558,3.0067,3.5906,4.6314,5.9763,5.8736,2.8088,2.7843,6.2668,5.5159,4.6112,4.0682,3.7418,3.7034,3.6055,3.6056,8.653,9.0876,7.719
47,245,-1.771239333938622,0.2978166637093317,2.2641,-3.2814931869506836,2.3913395404815674,2.5814,0.13602,0.414974,0.294618,0.146118,0.3082,True,0.01633,-0.027667,-0.00861,-0.05,6.5799,3.4309,7.1538,10.0335,9.931,2.6456,1.5459,1.03,0.7904,0.7286,0.319,0.4523,0.5464,0.5882,0.5646,0.4917,0.3082,2.6453,2.9898,3.5623,4.579,5.9823,5.8729,2.8181,2.7844,6.2507,5.5601,4.6374,4.0843,3.7514,3.7044,3.6063,3.606,8.6434,9.0666,7.7811
47,246,-1.7745858988675915,0.29674752438794616,2.2575,-3.2814931869506836,2.3913395404815674,2.5803,0.138377,0.42095,0.303187,0.148222,0.3011,True,0.017031,-0.035438,-0.00886,-0.05,6.6232,3.4198,3.7151,9.8499,9.9344,2.6504,1.5768,1.0421,0.7964,0.7274,0.3275,0.4496,0.5448,0.5872,0.565,0.4934,0.3011,2.634,2.9715,3.5319,4.5229,5.9892,5.8723,2.8314,2.7819,6.2334,5.6098,4.6668,4.1024,3.7623,3.714,8.5085,3.6067,8.6333,9.044,7.851
47,247,-1.7780296709145558,0.2956714604320816,2.2508,-3.2814931869506836,2.3913395404815674,2.5792,0.139948,0.389877,0.308902,0.13728,0.3893,False,0.016668,0.25,-0.0076,0.0,6.6611,3.4238,3.6791,9.6978,9.9378,2.6497,1.6045,1.0528,0.8016,0.725,0.3899,0.4472,0.5434,0.5864,0.5654,0.4948,0.3893,2.6245,2.9561,3.5063,4.4758,5.9954,5.872,2.8458,2.7811,6.2188,5.6535,4.6926,4.1183,3.7718,3.7001,8.5103,3.6073,8.625,9.0251,7.9124
47,248,-1.7813537384823839,0.2946569015297826,2.2444,-3.2814931869506836,2.3913395404815674,2.5781,0.145672,0.401169,0.329716,0.141257,0.3187,False,0.018997,-0.25,-0.008047,0.0,6.71,3.4416,3.6347,9.5124,9.9425,2.6489,1.641,1.0667,0.8084,0.7283,0.3847,0.4442,0.5416,0.5854,0.5658,0.4965,0.3187,2.6126,2.937,3.4745,4.4179,6.0035,5.872,2.8698,2.7797,6.2007,5.71,4.7258,4.1387,3.7842,3.7105,8.513,3.6079,8.615,9.0017,7.9918
47,249,-1.7850897232438778,0.2935443259536527,2.2371,-3.2814931869506836,2.3913395404815674,2.5768,0.140804,0.383652,0.312015,0.135089,0.3008,True,0.017156,-0.089663,-0.007359,-0.05,6.7492,3.4183,3.6008,9.3721,9.9466,2.6537,1.6711,1.0779,0.8139,0.7314,0.3008,0.4418,0.5402,0.5845,0.5661,0.4978,0.3095,2.6034,2.9222,3.4501,4.3735,6.0102,5.8723,2.8956,2.7783,6.1868,5.7555,4.7525,4.1551,3.7941,3.7028,8.5155,3.6086,8.6075,8.9838,8.0557
47,250,-1.7884194222642464,0.2925765912058934,2.2307,-3.2814931869506836,2.3913395404815674,2.5757,0.146871,0.396224,0.334075,0.139515,0.3007,True,0.020642,-0.000152,-0.00785,-0.05,6.8018,3.4386,3.5574,9.1945,9.9525,2.6528,1.7125,1.0931,0.8212,0.7282,0.3044,0.4386,0.5383,0.5834,0.5665,0.4995,0.3007,2.5916,2.9032,3.4186,4.3167,6.0194,5.8729,2.9521,2.7779,6.169,5.8167,4.7882,4.1771,3.8074,3.7074,8.5193,3.6093,8.5982,8.9609,8.1416
47,251,-1.7923393319747423,0.29148029901708294,2.2231,-3.2814931869506836,2.3913395404815674,2.5743,0.152139,0.41829,0.353233,0.147285,0.3083,True,0.019503,0.037854,-0.008748,-0.05,6.8479,3.4288,3.5211,9.0478,9.9581,2.6685,1.7499,1.1066,0.8276,0.7278,0.3083,0.4358,0.5367,0.5824,0.5668,0.501,0.3852,2.5816,2.8871,3.3922,4.2693,6.0054,5.8738,5.8637,2.7757,6.1541,5.8707,4.8196,4.1964,3.8191,3.7168,8.523,3.61,8.5906,8.9418,8.2172
47,252,-1.7960403794772266,0.29045270288568276,2.216,-3.2814931869506836,2.3913395404815674,2.573,0.174073,0.48756,0.432992,0.171676,0.3145,True,0.02323,0.030973,-0.011886,-0.05,6.9075,3.4373,3.4767,8.8695,9.9658,2.8872,1.7998,1.1242,0.8359,0.7335,0.3145,0.4322,0.5346,0.5811,0.5672,0.5027,0.3166,2.5692,2.8673,3.3595,4.211,5.881,5.8752,5.8619,2.7754,6.1357,5.9407,4.8602,4.2213,3.8343,3.7064,8.5282,3.6109,8.5816,8.9184,8.3153
47,253,-1.8003263797112976,0.2893229910299439,2.2077,-3.2814931869506836,2.3913395404815674,2.5714,0.176934,0.498068,0.443398,0.175376,0.3052,True,0.022069,-0.046318,-0.012404,-0.05,6.9602,3.4567,3.4393,8.7215,9.9731,3.109,1.8456,1.14,0.8433,0.7307,0.3235,0.429,0.5328,0.5799,0.5675,0.5042,0.3052,2.5818,2.8504,3.3319,4.162,5.7777,5.8769,5.8605,2.773,6.1204,6.003,4.8962,4.2434,3.8478,3.7166,8.5333,3.6116,8.5744,8.8987,8.4024
47,254,-1.8043866104832673,0.28826546348578697,2.1999,-3.2814931869506836,2.3913395404815674,2.57,0.17111,0.465905,0.42222,0.164051,0.3779,False,0.023771,0.25,-0.010853,0.0,7.0231,3.4797,3.4378,8.5562,9.9823,3.4158,1.9021,1.1591,0.8522,0.7298,0.3831,0.4253,0.5306,0.5786,0.5678,0.5058,0.3779,2.5693,2.8313,3.3006,4.1067,5.6624,5.8792,5.8588,2.7725,2.9441,6.0774,4.9391,4.2696,3.8639,3.7063,8.5397,3.6126,8.5666,8.8766,8.5067
47,255,-1.8086697438480757,0.2871977557524209,2.1917,-3.2814931869506836,2.3913395404815674,2.5684,0.1323,0.289813,0.281092,0.102047,0.3783,False,0.021045,0.002081,-0.0042,0.0,7.0743,3.4985,3.4525,8.4292,9.9901,3.7097,1.9499,1.1748,0.8594,0.7344,0.3783,0.4222,0.5289,0.5775,0.568,0.5071,0.3843,2.5769,2.8163,3.2761,4.0637,5.5738,5.8814,5.8574,2.7704,2.8915,6.1386,4.9741,4.2911,3.877,3.7158,8.5454,3.6132,8.5609,8.8596,8.5921
47,256,-1.8124044368719159,0.2862992265195178,2.1845,-3.2814931869506836,2.3913395404815674,2.567,0.14268,0.318359,0.318838,0.112098,0.3113,False,0.021161,-0.25,-0.005068,0.0,7.1317,3.5195,3.434,8.2949,9.9992,6.309,2.0054,1.1926,0.8675,0.7331,0.3728,0.4188,0.527,0.5763,0.5682,0.5085,0.3113,2.5716,2.8002,3.2499,4.0179,5.4801,5.8841,5.8561,2.7695,2.8562,6.2072,5.0133,4.315,3.8917,3.7041,8.5521,3.6141,8.5551,8.8414,8.6881
47,257,-1.8161174440119814,0.28543128750079694,2.1774,-3.2814931869506836,2.3913395404815674,2.5656,0.115156,0.24346,0.218749,0.085726,0.3001,True,0.017731,-0.056291,-0.002964,-0.05,7.1745,3.535,3.4482,8.1999,10.0063,6.309,2.0482,1.2061,0.8736,0.731,0.3001,0.4164,0.5256,0.5755,0.5683,0.5094,0.3033,2.5637,2.7886,3.2312,3.9852,5.4138,5.8863,5.8549,2.7688,2.8368,6.2586,5.0425,4.3328,3.9027,3.7116,8.5572,3.6147,8.5512,8.8286,8.7599
47,258,-1.8191966515542846,0.28473080385737193,2.1715,-3.2814931869506836,2.3913395404815674,2.5644,0.11903,0.248327,0.232835,0.087439,0.3029,True,0.014597,0.01415,-0.003083,-0.05,7.2173,3.5506,3.451,8.1087,10.0135,6.3075,2.0922,1.2197,0.8797,0.7322,0.3029,0.4139,0.5243,0.5746,0.5685,0.5103,0.371,2.5739,2.7774,3.213,3.9536,5.3502,5.8887,5.8538,2.7672,2.8211,6.3101,5.0717,4.3506,3.9136,3.7191,8.5626,3.6152,8.5476,8.8162,8.8319
47,259,-1.8217140339964737,0.28416932003823003,2.1668,-3.2814931869506836,2.3913395404815674,2.5634,0.106667,0.20709,0.187879,0.072919,0.3045,True,0.012694,0.007785,-0.002144,-0.05,7.2438,3.5603,3.4346,8.0542,10.0182,6.309,2.1202,1.2282,0.8835,0.7345,0.3045,0.4127,0.5236,0.5742,0.5685,0.5108,0.3737,2.5742,2.7707,3.2021,3.9347,5.3123,5.89,5.8532,2.7666,2.8126,6.3419,5.0896,4.3615,3.9203,3.7017,8.566,3.6155,8.5455,8.8088,8.8766
47,260,-1.8238949632307804,0.28368896874971256,2.1628,-3.2814931869506836,2.3913395404815674,2.5626,0.118502,0.240876,0.230915,0.084815,0.3084,True,0.016347,0.019685,-0.002901,-0.05,7.2907,3.5774,3.4448,7.9609,10.0265,6.3157,2.171,1.2434,0.8902,0.7369,0.3084,0.41,0.5221,0.5732,0.5686,0.5117,0.3792,2.5658,2.7591,3.1831,3.902,5.2472,5.8928,5.852,2.7668,2.8,6.3988,5.1216,4.381,3.9323,3.7095,8.5722,3.6163,8.5422,8.7961,8.956
47,261,-1.8266683208737469,0.2830976092657699,2.1576,-3.2814931869506836,2.3913395404815674,2.5615,0.112222,0.221819,0.208078,0.078105,0.3117,True,0.014144,0.016377,-0.00246,-0.05,7.3233,3.5892,3.455,7.8984,10.0323,6.3237,2.2072,1.254,0.8949,0.7353,0.3117,0.4082,0.5211,0.5726,0.5687,0.5123,0.3825,0.3249,2.7512,3.1704,3.88,5.2036,5.8949,5.8511,2.7652,2.7926,6.4091,5.1439,4.3945,3.9407,3.7149,8.5766,3.6166,8.54,8.7877,9.0113
47,262,-1.8290454267046914,0.2826040648981485,2.1531,-3.2814931869506836,2.3913395404815674,2.5605,0.114857,0.233369,0.217662,0.082172,0.3097,True,0.014531,-0.009995,-0.002723,-0.05,7.3668,3.6049,3.4506,7.8177,10.0403,6.3388,2.2571,1.2684,0.9011,0.7333,0.3179,0.4057,0.5198,0.5717,0.5688,0.5131,0.3866,0.3097,2.7409,3.1537,3.8514,5.1473,5.8977,5.8502,2.764,2.7842,6.3932,5.1737,4.4126,3.9518,3.7011,8.5826,3.6172,8.5374,8.7767,9.0855
47,263,-1.831470027576409,0.2821115614914266,2.1485,-3.2814931869506836,2.3913395404815674,2.5596,0.108672,0.215434,0.195172,0.075857,0.3053,True,0.012876,-0.021816,-0.002321,-0.05,7.3944,3.6149,3.436,7.7685,10.0455,6.3514,2.2895,1.2776,0.9052,0.7322,0.3235,0.4044,0.5191,0.5713,0.5688,0.5135,0.3885,0.3053,2.7346,3.1436,3.834,5.1131,5.8994,5.8496,2.7636,2.7795,6.3833,5.1923,4.4239,3.9588,3.7047,8.5864,3.6175,8.5359,8.77,9.1325
47,264,-1.833618090368033,0.281677522017944,2.1446,-3.2814931869506836,2.3913395404815674,2.5587,0.114264,0.228161,0.215507,0.080338,0.363,False,0.013007,0.25,-0.002603,0.0,7.4346,3.6294,3.448,7.6986,10.053,6.3749,2.3378,1.291,0.9109,0.7352,0.3788,0.4022,0.5179,0.5705,0.5688,0.5142,0.3918,0.363,2.7256,3.129,3.809,5.0643,5.9022,5.8485,2.7636,2.7738,6.3693,5.2198,4.4405,3.969,3.711,8.5922,3.6182,8.5339,8.7606,9.2012
47,265,-1.8357722995864878,0.2812517832838666,2.1407,-3.2814931869506836,2.3913395404815674,2.5578,0.111685,0.227886,0.206128,0.080242,0.3656,False,0.012774,0.013075,-0.002597,0.0,7.4612,3.6391,3.4561,7.6538,10.0582,6.395,2.3708,1.3001,0.9149,0.7373,0.3774,0.4011,0.5174,0.5701,0.5689,0.5146,0.3932,0.3656,2.7198,3.1197,3.7931,5.0332,5.9039,5.8477,2.7623,2.7704,6.3601,5.2378,4.4513,3.9757,3.7152,8.596,3.6184,8.5326,8.7545,9.2468
47,266,-1.8378907188897848,0.28083363407073914,2.1369,-3.2814931869506836,2.3913395404815674,2.557,0.114023,0.223458,0.214629,0.078682,0.3706,False,0.013576,0.025108,-0.002497,0.0,7.5033,3.6543,3.4625,7.5848,10.0664,6.4385,2.4242,1.3145,0.921,0.7389,0.3744,0.3988,0.5162,0.5693,0.5689,0.5152,0.3962,0.3706,2.7107,3.105,3.7682,4.985,5.907,5.8468,2.761,2.7662,6.3461,5.2665,4.4687,3.9865,3.7097,8.6023,3.6189,8.5309,8.7452,9.2606
47,267,-1.8401151448153963,0.2804096351911246,2.1328,-3.2814931869506836,2.3913395404815674,2.5561,0.107548,0.204743,0.191083,0.072093,0.3726,False,0.012939,0.009636,-0.002096,0.0,7.5314,3.6644,3.4468,7.5401,10.0719,6.4855,2.4608,1.3242,0.9251,0.7377,0.3726,0.3974,0.5155,0.5689,0.5689,0.5156,0.3979,0.3732,2.7049,3.0956,3.7521,4.954,5.909,5.8462,2.7606,2.7638,6.337,5.2856,4.4802,3.9936,3.7043,3.879,3.6192,8.5298,8.7392,9.2485
47,268,-1.84221399567949,0.28002193228509414,2.129,-3.2814931869506836,2.3913395404815674,2.5552,0.117605,0.278092,0.227654,0.09792,0.3701,True,0.010582,-0.012149,-0.003867,-0.05,7.5658,3.6768,3.4457,7.4869,10.0788,9.9547,2.5067,1.3361,0.9301,0.7363,0.3701,0.3956,0.5145,0.5682,0.5689,0.5161,0.4,0.3764,2.6978,3.0842,3.7328,4.9168,5.9116,5.8454,2.7607,2.7615,6.3261,5.309,4.4943,4.0023,3.7094,3.829,3.6197,8.5287,8.7321,9.2342
47,269,-1.8439458165509648,0.279695766139156,2.1258,-3.2814931869506836,2.3913395404815674,2.5545,0.091192,0.20444,0.131606,0.071986,0.3685,True,0.011384,-0.008158,-0.00209,-0.05,7.5909,6.3966,3.4528,7.449,10.0838,9.9554,2.5411,1.3449,0.9338,0.7354,0.3685,0.3945,0.514,0.5679,0.569,0.5164,0.4013,0.3783,2.6928,3.0761,3.7191,4.8905,5.9134,5.8447,2.761,2.7601,6.3182,5.326,4.5045,4.0086,3.7131,3.7937,3.6201,8.528,8.727,9.2239
47,270,-1.8457703265375645,0.279372458569822,2.1225,-3.2814931869506836,2.3913395404815674,2.5538,0.090264,0.174517,0.128234,0.06145,0.3151,True,0.007414,-0.25,-0.001523,-0.05,7.6159,6.4117,3.4599,7.4119,10.0888,9.956,2.576,1.3537,0.9375,0.7343,0.3665,0.3931,0.5132,0.5674,0.569,0.5168,0.4029,0.3151,2.6878,3.0681,3.7055,4.8646,5.9154,5.8442,2.7617,2.7591,6.3106,5.3432,4.5149,4.015,3.7169,3.7594,3.6203,3.6233,8.7221,9.2138
47,271,-1.8469533641628846,0.2791661533470524,2.1203,-3.2814931869506836,2.3913395404815674,2.5533,0.075627,0.123325,0.075006,0.043424,0.309,True,0.011213,-0.030321,-0.00076,-0.05,7.6414,6.427,3.4672,7.3749,10.094,9.9567,2.6124,1.3628,0.9413,0.7361,0.3647,0.3918,0.5126,0.567,0.569,0.5172,0.4042,0.309,2.6828,3.0601,3.6919,4.8388,5.9174,5.8436,2.7626,2.7583,6.3029,5.3605,4.5253,4.0214,3.7207,3.7254,3.6206,3.6232,8.7172,9.2037
47,272,-1.848739511415446,0.2788573199654599,2.1171,-3.2814931869506836,2.3913395404815674,2.5525,0.078173,0.128832,0.084264,0.045363,0.3052,True,0.005174,-0.018803,-0.00083,-0.05,7.6605,6.4384,3.4671,7.3477,10.0979,9.9571,2.64,1.3695,0.944,0.7374,0.3631,0.3908,0.5121,0.5666,0.569,0.5174,0.4053,0.3052,2.6791,3.0542,3.682,4.8198,5.9189,5.8432,2.7635,2.7579,6.2973,5.3735,4.5331,4.0263,3.7236,3.7019,3.6208,3.6231,8.7136,9.1963
47,273,-1.8495814704385392,0.278703182346914,2.1155,-3.2814931869506836,2.3913395404815674,2.5522,0.074969,0.118698,0.072614,0.041795,0.3021,True,0.011283,-0.015705,-0.000704,-0.05,7.6854,6.4534,3.4539,7.3129,10.1031,9.9576,2.6736,1.3785,0.9478,0.7393,0.3615,0.3897,0.5116,0.5663,0.569,0.5177,0.4063,0.3021,2.6745,3.0467,3.6693,4.7957,5.9209,5.8426,2.7648,2.7576,6.29,5.3904,4.5432,4.0325,3.7273,3.7053,3.6211,3.6231,8.709,9.1868
